desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(5:30) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens to DAL 48 for 12 yards (21-P.Adebo).,pass,Half1,8,2,1.0,,1.0,0.0,12.0,0.0,0.0,0,,,
(4:54) (Shotgun) 4-D.Prescott pass deep middle to 87-J.Ferguson to NYG 33 for 19 yards (8-J.Holland).,pass,Half1,8,2,1.0,,1.0,0.0,19.0,0.0,0.0,0,,,
(4:17) (Shotgun) 4-D.Prescott pass short left to 9-K.Turpin to NYG 24 for 9 yards (27-T.Nubin).,pass,Half1,8,2,1.0,,0.0,0.0,9.0,0.0,0.0,0,,,
(3:29) (Shotgun) 66-T.Bass reported in as eligible. 4-D.Prescott pass incomplete deep right to 3-G.Pickens.,pass,Half1,8,2,1.0,,0.0,0.0,,0.0,0.0,0,,,
"(3:24) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb to NYG 21 for -2 yards (22-A.Phillips). PENALTY on NYG-22-A.Phillips, Unnecessary Roughness, 10 yards, enforced at NYG 21.",pass,Half1,8,2,2.0,,0.0,1.0,-2.0,0.0,0.0,1,,,
(3:11) (Shotgun) 33-J.Williams right tackle to NYG 10 for 1 yard (8-J.Holland; 58-B.Okereke).,run,Half1,8,2,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(2:28) (Shotgun) 4-D.Prescott pass incomplete short right to 3-G.Pickens (28-C.Flott).,pass,Half1,8,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
"(2:16) (Shotgun) 4-D.Prescott pass short middle to 9-K.Turpin for 10 yards, TOUCHDOWN. Penalty on NYG-5-K.Thibodeaux, Defensive Offside, declined.",pass,Half1,8,2,3.0,,1.0,0.0,10.0,0.0,0.0,0,,,K.Turpin
(1:36) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb to DAL 26 for 6 yards (22-A.Phillips).,pass,Half1,10,2,1.0,,0.0,0.0,6.0,0.0,0.0,0,,,
"(1:18) (No Huddle, Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 36 for 10 yards (8-J.Holland).",pass,Half1,10,2,2.0,,1.0,0.0,10.0,0.0,0.0,0,,,
(:57) (Shotgun) 4-D.Prescott pass short left to 33-J.Williams pushed ob at DAL 34 for 8 yards (21-P.Adebo).,pass,Half1,10,2,1.0,,0.0,0.0,8.0,0.0,0.0,0,,,
"(:49) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short left to 86-L.Schoonmaker (24-D.Belton). Penalty on DAL-9-K.Turpin, Illegal Shift, declined.",pass,Half1,10,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(:45) (Shotgun) 4-D.Prescott pass deep middle to 9-K.Turpin to 50 for 16 yards (22-A.Phillips).,pass,Half1,10,2,3.0,,1.0,0.0,16.0,0.0,0.0,0,,,
"(:26) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep middle to 87-J.Ferguson.",pass,Half1,10,2,1.0,,0.0,0.0,,0.0,0.0,0,,,
(:19) (Shotgun) 4-D.Prescott pass incomplete short right to 88-C.Lamb.,pass,Half1,10,2,2.0,,0.0,0.0,,0.0,0.0,0,,,
(:15) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson to NYG 48 for 2 yards (28-C.Flott).,pass,Half1,10,2,3.0,,0.0,0.0,2.0,1.0,0.0,0,,,
(14:53) 4-D.Prescott pass incomplete short middle to 86-L.Schoonmaker (58-B.Okereke).,pass,Half2,11,3,1.0,,0.0,0.0,,0.0,0.0,0,,,
(14:49) (Shotgun) 4-D.Prescott pass deep middle intended for 88-C.Lamb INTERCEPTED by 22-A.Phillips [51-A.Carter] at DAL 40. 22-A.Phillips to DAL 40 for no gain (88-C.Lamb).,pass,Half2,11,3,2.0,,0.0,0.0,,0.0,0.0,0,,,
(10:20) 24-M.Sanders left guard to DAL 14 for 4 yards (97-D.Lawrence).,run,Half2,13,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(9:42) 9-K.Turpin right end ran ob at DAL 21 for 7 yards (2-D.Banks).,run,Half2,13,3,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(9:11) (Shotgun) 9-K.Turpin right end to DAL 20 for -1 yards (2-D.Banks).,run,Half2,13,3,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
"(8:23) (Shotgun) 4-D.Prescott pass short left to 9-K.Turpin ran ob at DAL 32 for 12 yards (22-A.Phillips). PENALTY on NYG-58-B.Okereke, Roughing the Passer, 15 yards, enforced at DAL 32.",pass,Half2,13,3,2.0,,1.0,1.0,12.0,0.0,0.0,1,,,
(8:05) (Shotgun) 4-D.Prescott pass short left to 24-M.Sanders to DAL 48 for 1 yard (0-B.Burns). NYG-53-D.Muasau was injured during the play.,pass,Half2,13,3,1.0,,0.0,0.0,1.0,0.0,0.0,0,,,
"(7:27) (Shotgun) 33-J.Williams right tackle for 30 yards, TOUCHDOWN.",run,Half2,13,3,1.0,30.0,0.0,0.0,,0.0,0.0,0,,,J.Williams
