desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(4:00) (Shotgun) 6-B.Mayfield sacked at TB 29 for -8 yards (51-W.Anderson).,pass,Half2,18,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
(2:04) (Shotgun) 6-B.Mayfield pass short left to 7-B.Irving to TB 32 for 12 yards (0-A.Al-Shaair; 5-J.Pitre).,pass,Half2,20,4,1.0,,1.0,0.0,12.0,0.0,0.0,0,,,
(1:56) (Shotgun) 6-B.Mayfield pass short left to 7-B.Irving to TB 32 for no gain (39-H.To'oTo'o; 98-T.Settle).,pass,Half2,20,4,1.0,,0.0,0.0,0.0,0.0,0.0,0,,,
"(1:37) (No Huddle, Shotgun) 6-B.Mayfield pass incomplete deep left to 13-M.Evans.",pass,Half2,20,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
(1:32) (Shotgun) 6-B.Mayfield pass incomplete deep right to 2-E.Egbuka.,pass,Half2,20,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
(1:24) (Shotgun) 6-B.Mayfield scrambles up the middle to TB 47 for 15 yards (8-C.Gardner-Johnson).,run,Half2,20,4,4.0,15.0,0.0,0.0,,0.0,1.0,0,,,
"(:59) (No Huddle, Shotgun) 6-B.Mayfield pass short right to 88-C.Otton pushed ob at HOU 45 for 8 yards (5-J.Pitre).",pass,Half2,20,4,1.0,,0.0,0.0,8.0,0.0,0.0,0,,,
(:52) (Shotgun) 6-B.Mayfield pass short middle to 7-B.Irving to HOU 23 for 22 yards (0-A.Al-Shaair) [95-D.Barnett].,pass,Half2,20,4,2.0,,1.0,0.0,22.0,0.0,0.0,0,,,
(:42) (Shotgun) 6-B.Mayfield pass short left to 7-B.Irving pushed ob at HOU 18 for 5 yards (39-H.To'oTo'o).,pass,Half2,20,4,1.0,,0.0,0.0,5.0,0.0,0.0,0,,,
(:34) (Shotgun) 6-B.Mayfield pass short middle to 13-M.Evans to HOU 7 for 11 yards (2-C.Bullock).,pass,Half2,20,4,2.0,,1.0,0.0,11.0,0.0,0.0,0,,,
"(:13) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 88-C.Otton pushed ob at HOU 2 for 5 yards (8-C.Gardner-Johnson).",pass,Half2,20,4,1.0,,0.0,0.0,5.0,0.0,0.0,0,,,
"(:09) 1-R.White right guard for 2 yards, TOUCHDOWN.",run,Half2,20,4,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,R.White
TWO-POINT CONVERSION ATTEMPT. 6-B.Mayfield pass is incomplete. ATTEMPT FAILS.,pass,Half2,20,4,,,0.0,0.0,,0.0,0.0,0,,,
(8:46) 7-B.Irving right guard to TB 36 for 4 yards (9-W.McDonald).,run,Half1,2,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(8:09) 7-B.Irving left tackle to NYJ 41 for 8 yards (44-J.Sherwood). PENALTY on TB-81-R.Miller, Offensive Holding, 10 yards, enforced at NYJ 47.",run,Half1,2,1,1.0,2.0,0.0,0.0,,0.0,0.0,1,,,
(7:45) (Shotgun) 6-B.Mayfield pass short right to 7-B.Irving to NYJ 32 for 25 yards (21-B.Stephens; 44-J.Sherwood).,pass,Half1,2,1,1.0,,1.0,0.0,25.0,0.0,0.0,0,,,
