desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(11:04) (Shotgun) 9-K.Walker left tackle to ARI 16 for -3 yards (25-Z.Collins).,run,Half2,17,4,2.0,-3.0,0.0,0.0,,0.0,0.0,0,,,
(5:41) (Shotgun) 9-K.Walker up the middle to SEA 26 for 4 yards (2-Ma.Wilson; 55-D.Stills).,run,Half2,19,4,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(4:52) 9-K.Walker left tackle to ARI 37 for 1 yard (79-P.Mustipher; 52-J.Burch).,run,Half2,19,4,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(4:08) 9-K.Walker up the middle to ARI 37 for no gain (79-P.Mustipher; 25-Z.Collins).,run,Half2,19,4,2.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(4:04) (Shotgun) 26-Z.Charbonnet right tackle to ARI 35 for 2 yards (36-K.Crawford).,run,Half2,19,4,3.0,2.0,0.0,0.0,,1.0,0.0,0,,,
(:18) (Shotgun) 26-Z.Charbonnet up the middle to ARI 34 for 4 yards (3-B.Baker; 42-D.Taylor-Demerson).,run,Half2,21,4,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(7:06) (No Huddle) 9-K.Walker right end pushed ob at TB 33 for 14 yards (27-Z.McCollum).,run,Half1,2,1,1.0,14.0,0.0,0.0,,0.0,0.0,0,,,
"(6:34) (No Huddle, Shotgun) 9-K.Walker up the middle to TB 31 for 2 yards (90-L.Hall; 8-S.Dennis).",run,Half1,2,1,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(5:31) (Shotgun) 9-K.Walker left end pushed ob at TB 39 for 2 yards (22-K.Vildor).,run,Half1,2,1,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(13:28) 26-Z.Charbonnet right guard to SEA 49 for -2 yards (54-L.David).,run,Half1,4,2,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(8:30) 9-K.Walker right end to SEA 47 for 2 yards (8-S.Dennis; 45-D.Jones).,run,Half1,6,2,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
"(6:31) (Shotgun) 6-J.Milroe FUMBLES (Aborted) at TB 42, RECOVERED by TB-23-T.Smith at TB 41.",run,Half1,6,2,1.0,0.0,0.0,0.0,,0.0,0.0,0,J.Milroe,,
(1:57) (Shotgun) 26-Z.Charbonnet right guard to 50 for 4 yards (22-K.Vildor; 25-J.Parrish).,run,Half1,8,2,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(13:50) 9-K.Walker right end pushed ob at TB 5 for 31 yards (23-T.Smith).,run,Half2,10,3,1.0,31.0,0.0,0.0,,0.0,0.0,0,,,
"(13:05) 26-Z.Charbonnet right tackle for 5 yards, TOUCHDOWN.",run,Half2,10,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,Z.Charbonnet
(5:40) 9-K.Walker left end to TB 5 for 2 yards (25-J.Parrish).,run,Half2,12,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(4:58) 9-K.Walker left guard to TB 2 for 3 yards (0-Y.Diaby; 54-L.David).,run,Half2,12,3,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:11) 26-Z.Charbonnet right end to TB 43 for 8 yards (43-C.Braswell).,run,Half2,14,3,1.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(14:26) 26-Z.Charbonnet right guard to TB 44 for 4 yards (95-E.Roberts).,run,Half2,14,4,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(13:47) (Shotgun) 26-Z.Charbonnet right guard to TB 37 for 7 yards (27-Z.McCollum).,run,Half2,14,4,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
"(11:10) (No Huddle, Shotgun) 26-Z.Charbonnet up the middle to TB 13 for 1 yard (23-T.Smith; 54-L.David).",run,Half2,14,4,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(10:32) (Shotgun) 26-Z.Charbonnet up the middle to TB 6 for 7 yards (54-L.David; 90-L.Hall).,run,Half2,14,4,3.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(7:20) 26-Z.Charbonnet left guard to SEA 3 for 2 yards (54-L.David).,run,Half2,16,4,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(6:00) 9-K.Walker right guard ran ob at SEA 34 for 22 yards (31-A.Winfield; 25-J.Parrish).,run,Half2,16,4,1.0,22.0,0.0,0.0,,0.0,0.0,0,,,
(4:55) 9-K.Walker right guard to TB 21 for 8 yards (5-H.Reddick; 90-L.Hall).,run,Half2,16,4,1.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(4:07) 9-K.Walker left tackle to TB 21 for no gain (23-T.Smith; 90-L.Hall).,run,Half2,16,4,2.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(11:55) (Shotgun) 9-K.Walker left end pushed ob at SEA 34 for 4 yards (23-F.Oluokun; 42-A.Wingard).,run,Half1,2,1,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(7:34) 9-K.Walker left end to SEA 27 for 7 yards (98-D.Smoot).,run,Half1,4,1,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
